tpid	TraitOriginalName	TraitAnnotation	TraitAnnotationID	Property	ProAnnotation	ProAnnotationID	ActualProValue	pmcId									
1000	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.40/1.65	PMC4321030									
1001	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1002	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-TG523	PMC4321030									
1003	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.5	PMC4321030									
1005	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1006	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	11.39‡	PMC4321030									
1007	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.50 ns	PMC4321030									
1008	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1009	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1010	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At5g04590	PMC4321030									
1011	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1012	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	1.94/1.66	PMC4321030									
1013	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1014	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	At1g44790-TG400	PMC4321030									
1015	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	6.6‒9.4	PMC4321030									
1017	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1018	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	15.95‡	PMC4321030									
1019	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	F Values Location	location	http://biohackathon.org/resource/faldo#Position	1.69 ns	PMC4321030									
1020	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1021	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1022	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	T0408	PMC4321030									
1023	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1024	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	8.02/1.68	PMC4321030									
1025	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1026	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-J1	PMC4321030									
1027	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.4	PMC4321030									
1029	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1042	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.38*	PMC4321030									
1043	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Location	location	http://biohackathon.org/resource/faldo#Position	12.17*	PMC4321030									
1044	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1045	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.38*	PMC4321030									
1046	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Location	location	http://biohackathon.org/resource/faldo#Position	12.17*	PMC4321030									
1047	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1048	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1049	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At5g16710	PMC4321030									
1050	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1051	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.07/1.74	PMC4321030									
1052	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1053	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At5g16710	PMC4321030									
1054	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1055	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.07/1.74	PMC4321030									
1056	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1057	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	At2g22570-U340899	PMC4321030									
1058	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.5‒3.4	PMC4321030									
1060	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1061	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1062	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	At2g22570-U340899	PMC4321030									
1063	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.5‒3.4	PMC4321030									
1065	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1066	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	3.10‡	PMC4321030									
1067	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.22 ns	PMC4321030									
1068	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Location	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1069	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1070	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	J1	PMC4321030									
1071	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Location(s)	location	http://biohackathon.org/resource/faldo#Position	4	PMC4321030									
1072	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.17/1.82	PMC4321030									
1073	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1074	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-TG523	PMC4321030									
1075	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.5	PMC4321030									
1077	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Location(s)	location	http://biohackathon.org/resource/faldo#Position	4	PMC4321030									
1078	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	3.62‡	PMC4321030									
1079	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	F Values Location	location	http://biohackathon.org/resource/faldo#Position	40.93‡	PMC4321030									
1080	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Location	location	http://biohackathon.org/resource/faldo#Position	1, 2, 3, 4	PMC4321030									
1081	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1082	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	J1	PMC4321030									
1083	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1084	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	3.92/1.78	PMC4321030									
1085	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1086	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-TG523	PMC4321030									
1087	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.5	PMC4321030									
1089	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1090	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	6.41‡	PMC4321030									
1091	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.01 ns	PMC4321030									
1092	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Location	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1093	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1094	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194	PMC4321030									
1095	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1096	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	9.11/1.74	PMC4321030									
1097	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1098	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-T0408	PMC4321030									
1099	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒0.7	PMC4321030									
1101	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1102	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	4.16‡	PMC4321030									
1103	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	F Values Location	location	http://biohackathon.org/resource/faldo#Position	1.01 ns	PMC4321030									
1104	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Location	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1105	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1106	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At4g22260	PMC4321030									
1107	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Location(s)	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1108	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	1.96/1.77	PMC4321030									
1109	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1110	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	J1-At1g21690	PMC4321030									
1111	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	1.4‒5.5	PMC4321030									
1113	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Location(s)	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1126	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	6.79‡	PMC4321030									
1127	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.65 ns	PMC4321030									
1128	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Location	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1129	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1130	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194	PMC4321030									
1131	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Location(s)	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1132	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.27/1.68	PMC4321030									
1133	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1134	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-T0408	PMC4321030									
1135	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒0.7	PMC4321030									
1137	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Location(s)	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1152	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Abbreviation	abbreviation	http://purl.bioontology.org/ontology/SNOMEDCT/398223008	YLD	PMC4321030									
1153	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Description	description	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25365	Fruit yield (kg)	PMC4321030									
1154	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.91‡	PMC4321030									
1155	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	F Values Location	location	http://biohackathon.org/resource/faldo#Position	—	PMC4321030									
1156	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1157	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.91‡	PMC4321030									
1158	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	F Values Location	location	http://biohackathon.org/resource/faldo#Position	—	PMC4321030									
1159	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1160	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1161	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At4g10050	PMC4321030									
1162	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1163	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	4.14/1.69	PMC4321030									
1164	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1165	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At4g10050	PMC4321030									
1166	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1167	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	4.14/1.69	PMC4321030									
1168	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1169	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	cLEX4G10-At5g04590	PMC4321030									
1170	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	6.9‒9.0	PMC4321030									
1172	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1173	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1174	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	cLEX4G10-At5g04590	PMC4321030									
1175	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	6.9‒9.0	PMC4321030									
1177	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1178	Fruit size/shape	fruit	http://purl.obolibrary.org/obo/PO_0009001	Abbreviation	abbreviation	http://purl.bioontology.org/ontology/SNOMEDCT/398223008	FH	PMC4321030									
1179	Fruit size/shape	fruit	http://purl.obolibrary.org/obo/PO_0009001	Description	description	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25365	Fruit height (mm)	PMC4321030									
1180	Fruit size/shape	fruit	http://purl.obolibrary.org/obo/PO_0009001	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	15.44‡	PMC4321030									
1181	Fruit size/shape	fruit	http://purl.obolibrary.org/obo/PO_0009001	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.04 ns	PMC4321030									
1182	Fruit size/shape	fruit	http://purl.obolibrary.org/obo/PO_0009001	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1183	Fruit size/shape	fruit	http://purl.obolibrary.org/obo/PO_0009001	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1184	Fruit size/shape	fruit	http://purl.obolibrary.org/obo/PO_0009001	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-J1	PMC4321030									
1185	Fruit size/shape	fruit	http://purl.obolibrary.org/obo/PO_0009001	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.4	PMC4321030									
1187	Fruit size/shape	fruit	http://purl.obolibrary.org/obo/PO_0009001	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1188	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Abbreviation	abbreviation	http://purl.bioontology.org/ontology/SNOMEDCT/398223008	Brix	PMC4321030									
1189	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Description	description	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25365	°Brix (soluble solids content)	PMC4321030									
1190	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	8.39‡	PMC4321030									
1191	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	F Values Location	location	http://biohackathon.org/resource/faldo#Position	13.87*	PMC4321030									
1192	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1193	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1194	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	T0408	PMC4321030									
1195	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1196	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	3.17/1.76	PMC4321030									
1197	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1198	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-J1	PMC4321030									
1199	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.4	PMC4321030									
1201	Fruit quality	fruit quality	http://purl.obolibrary.org/obo/TO_0002728	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1264	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	5.56‡	PMC4321030									
1265	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	F Values Location	location	http://biohackathon.org/resource/faldo#Position	—	PMC4321030									
1266	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	Location	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1267	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1268	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194	PMC4321030									
1269	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1270	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.10/1.75	PMC4321030									
1271	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1272	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-T0408	PMC4321030									
