lemma,poscode,surface
Katacalcin,3,http://bio2rdf.org/kegg:C15876, Katacalcin, Calcitonin carboxyl-terminal flanking peptide, Pdn-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaur-16-en-18-al,3,http://bio2rdf.org/kegg:C11873, Kaur-16-en-18-al, (-)-Kaur-16-en-18-al, 4alpha-Kaur-16-en-18-al, Kaurenal, ent-Kaurenal, ent-Kaur-16-en-19-al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinnamtannin A4,3,http://bio2rdf.org/kegg:C10222, Cinnamtannin A4, [Epicatechin-(4beta->8)]5-epicatechin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinnamyl acetate,3,http://bio2rdf.org/kegg:C12299, Cinnamyl acetate, 3-Phenyl-2-propenyl acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinnamyl alcohol,3,http://bio2rdf.org/kegg:C02394, Cinnamyl alcohol, 3-Phenyl-2-propen-1-ol, Styrylcarbinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinnavalininate,3,http://bio2rdf.org/kegg:C05640, Cinnavalininate, Cinnabarinic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciprofloxacin hydrochloride,3,http://bio2rdf.org/kegg:C13993, Ciprofloxacin hydrochloride, Ciprofloxacin hydrochloride monohydrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-1,3,http://bio2rdf.org/kegg:C12313, cis-1,2-Cyclohexanediol, cis-Cyclohexane-1,2-diol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-1,3,http://bio2rdf.org/kegg:C06792, cis-1,2-Dichloroethene, cis-Acetylene dichloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-1,3,http://bio2rdf.org/kegg:C06727, cis-1,2-Dihydro-3-ethylcatechol, cis-2,3-Dihydroxy-2,3-dihydroethylbenzene, cis-3-Ethyl-cyclohexa-3,5-diene-1,2-diol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-1,3,http://bio2rdf.org/kegg:C04091, cis-1,2-Dihydrobenzene-1,2-diol, cis-Benzeneglycol, cis-Cyclohexa-3,5-diene-1,2-diol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-1,3,http://bio2rdf.org/kegg:C04314, cis-1,2-Dihydronaphthalene-1,2-diol, (1R,2S)-1,2-Dihydronaphthalene-1,2-diol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-1,3,http://bio2rdf.org/kegg:C06729, cis-1,2-Dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate, 4-Methylcyclohexa-3,5-diene-1,2-cis-diol-1-carboxylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-2-Chloro-4-carboxymethylenebut-2-en-1,3,http://bio2rdf.org/kegg:C04706, cis-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide, cis-2-Chlorodienelactone, cis-4-Carboxymethylene-2-chlorobut-2-en-4-olide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-2-Hydroxycinnamate,3,http://bio2rdf.org/kegg:C05838, cis-2-Hydroxycinnamate, 2-Coumarinate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-2,3,http://bio2rdf.org/kegg:C06589, cis-2,3-Dihydro-2,3-dihydroxybiphenyl, cis-3-Phenylcyclohexa-3,5-diene-1,2-diol, (1S,2R)-3-Phenylcyclohexa-3,5-diene-1,2-diol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-2,3,http://bio2rdf.org/kegg:C06649, cis-2,3-Dihydrodiol 1,1,1-Trichloro-2,2-bis(4'-chlorophenyl)ethane, cis-2,3-Dihydrodiol DDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-2,3,http://bio2rdf.org/kegg:C06579, cis-2,3-Dihydroxy-2,3-dihydro-p-cumate, cis-5,6-Dihydroxy-4-isopropylcyclohexa-1,3-dienecarboxylate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-3-(3-Carboxyethenyl)-3,3,http://bio2rdf.org/kegg:C12622, cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol, (2E)-3-(cis-5,6-Dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-3-(Carboxy-ethyl)-3,3,http://bio2rdf.org/kegg:C11588, cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol, cis-3-(2-Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol, 3-(cis-5,6-Dihydroxycyclohexa-1,3-dien-1-yl)propanoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-3-Chloro-2-propene-1-ol,3,http://bio2rdf.org/kegg:C06612, cis-3-Chloro-2-propene-1-ol, cis-3-Chloroallyl alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-3-Chloroallyl aldehyde,3,http://bio2rdf.org/kegg:C16348, cis-3-Chloroallyl aldehyde, cis-3-Chloro-2-propenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-3-Hydroxy-L-proline,3,http://bio2rdf.org/kegg:C19706, cis-3-Hydroxy-L-proline, cis-3-Hydroxyproline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-4-Carboxymethylenebut-2-en-4-olide,3,http://bio2rdf.org/kegg:C04431, cis-4-Carboxymethylenebut-2-en-4-olide, 4-Carboxymethylenebut-2-en-4-olide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-4-Hydroxy-L-proline,3,http://bio2rdf.org/kegg:C01015, cis-4-Hydroxy-L-proline, L-Allohydroxyproline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-4,3,http://bio2rdf.org/kegg:C18249, cis-4,5-Dihydroxy-4,5-dihydropyrene, cis-4,5-Dihydro-4,5-pyrenediol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-4,3,http://bio2rdf.org/kegg:C04783, cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate, Phthalate-4,5-cis-dihydrodiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-Abienol,3,http://bio2rdf.org/kegg:C20481, cis-Abienol, (12Z)-Labda-12,14-dien-8alpha-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-Aconitate,3,http://bio2rdf.org/kegg:C00417, cis-Aconitate, cis-Aconitic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-beta-D-Glucosyl-2-hydroxycinnamate,3,http://bio2rdf.org/kegg:C05839, cis-beta-D-Glucosyl-2-hydroxycinnamate, beta-D-Glucosyl-2-coumarinate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-Citral,3,http://bio2rdf.org/kegg:C09847, cis-Citral, Neral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-Dec-3-enoyl-[acp],3,http://bio2rdf.org/kegg:C04180, cis-Dec-3-enoyl-[acp], cis-Dec-3-enoyl-[acyl-carrier protein], cis-3-Decenoyl-[acyl-carrier protein],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-Prenyl-tRNA,3,http://bio2rdf.org/kegg:C16467, cis-Prenyl-tRNA, tRNA containing N6-(cis-hydroxy)isopentenyladenosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-trans-Nepetalactol,3,http://bio2rdf.org/kegg:C09804, cis-trans-Nepetalactol, cis-trans-Iridodial lactol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis-Zeatin,3,http://bio2rdf.org/kegg:C15545, cis-Zeatin, (Z)-2-Methyl-4-(1H-purin-6-ylamino)but-2-en-1-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis,3,http://bio2rdf.org/kegg:C06603, cis,cis-4-Hydroxymuconic semialdehyde, 4-Hydroxymuconic semialdehyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cis,3,http://bio2rdf.org/kegg:C02480, cis,cis-Muconate, cis,cis-Hexadienedioate, cis,cis-2,4-Hexadienedioic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cisplatin,3,http://bio2rdf.org/kegg:C06911, Cisplatin, cis-Diamminedichloroplatinum(II), [PtCl2(NH3)2], CDDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITCO,3,http://bio2rdf.org/kegg:C15639, CITCO, 6-(4-Chlorophenyl)imidazo[2,1-b][1,3]thiazole-5-carbaldehyde O-(3,4-dichlorobenzyl)oxime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citramalate,3,http://bio2rdf.org/kegg:C00815, Citramalate, Citramalic acid, alpha-Hydroxypyrotartaric acid, 2-Methylmalic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrate,3,http://bio2rdf.org/kegg:C00158, Citrate, Citric acid, 2-Hydroxy-1,2,3-propanetricarboxylic acid, 2-Hydroxytricarballylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrate (pro-3S)-lyase (acetyl form),3,http://bio2rdf.org/kegg:C04334, Citrate (pro-3S)-lyase (acetyl form), [Citrate (pro-3S)-lyase](acetyl form),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrate (pro-3S)-lyase (thiol form),3,http://bio2rdf.org/kegg:C04298, Citrate (pro-3S)-lyase (thiol form), [Citrate (pro-3S)-lyase](thiol form),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citreorosein,3,http://bio2rdf.org/kegg:C17810, Citreorosein, omega-Hydroxyemodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citronellate,3,http://bio2rdf.org/kegg:C16462, Citronellate, Citronellic acid,3,7-Dimethyl-6-octenoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citronellyl acetate,3,http://bio2rdf.org/kegg:C12298, Citronellyl acetate,3,7-Dimethyl-6-octen-1-yl acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroxanthin,3,http://bio2rdf.org/kegg:C08605, Citroxanthin, Mutatochrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrus Red No.2,3,http://bio2rdf.org/kegg:C19214, Citrus Red No.2, Citrus Red 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cl-,3,http://bio2rdf.org/kegg:C00698, Cl-, Chloride, Chloride ion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clavaminic acid,3,http://bio2rdf.org/kegg:C06660, Clavaminic acid, Clavaminate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clavulanic acid,3,http://bio2rdf.org/kegg:C06662, Clavulanic acid, Clavulanate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clavulone I,3,http://bio2rdf.org/kegg:C13810, Clavulone I, Claviridenone d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clerodin,3,http://bio2rdf.org/kegg:C09075, Clerodin, 3-Deoxycaryoptinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clitidine,3,http://bio2rdf.org/kegg:C19977, Clitidine, Chrytidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clitidine 5'-phosphate,3,http://bio2rdf.org/kegg:C08429, Clitidine 5'-phosphate,1,4-Dihydro-4-imino-1-(5-O-phosphono-beta-D-ribofuranosyl)-3-pyridinecarboxylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clomazone,3,http://bio2rdf.org/kegg:C11095, Clomazone, FMC57020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clomiphene citrate,3,http://bio2rdf.org/kegg:C08161, Clomiphene citrate, Clomifene citrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clopyralid,3,http://bio2rdf.org/kegg:C18779, Clopyralid,3,6-Dichloro-2-pyridinecarboxylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clorazepate,3,http://bio2rdf.org/kegg:C06921, Clorazepate, Clorazepic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clorobiocin,3,http://bio2rdf.org/kegg:C12032, Clorobiocin, Chlorobiocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMN 131,3,http://bio2rdf.org/kegg:C15663, CMN 131, Pyridyl-2-thioacetamide monohydrochloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMP,3,http://bio2rdf.org/kegg:C00055, CMP, Cytidine-5'-monophosphate, Cytidylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMP-2-aminoethylphosphonate,3,http://bio2rdf.org/kegg:C05673, CMP-2-aminoethylphosphonate, CMPciliatine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMP-3-deoxy-D-manno-octulosonate,3,http://bio2rdf.org/kegg:C04121, CMP-3-deoxy-D-manno-octulosonate, CMP-KDO, CMP-beta-KDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMP-N-acetylneuraminate,3,http://bio2rdf.org/kegg:C00128, CMP-N-acetylneuraminate, CMP-N-acetyl-beta-neuraminate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMP-N-glycoloylneuraminate,3,http://bio2rdf.org/kegg:C03691, CMP-N-glycoloylneuraminate, CMP-N-glycolylneuraminate, CMP-Neu5Gc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMP-N-trimethyl-2-aminoethylphosphonate,3,http://bio2rdf.org/kegg:C05674, CMP-N-trimethyl-2-aminoethylphosphonate, CMP-2-trimethylaminoethylphosphonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cnidilin,3,http://bio2rdf.org/kegg:C17503, Cnidilin, Isophellopterin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNQX,3,http://bio2rdf.org/kegg:C13668, CNQX, 6-Cyano-7-nitroquinoxaline-2,3-dione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,3,http://bio2rdf.org/kegg:C00237, CO, Carbon monoxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co(I) corrinoid protein,3,http://bio2rdf.org/kegg:C06021, Co(I) corrinoid protein, Corrinoid, Corrinoid protein, Corrinoid protein Co+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,3,http://bio2rdf.org/kegg:C00011, CO2, Carbon dioxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoA,3,http://bio2rdf.org/kegg:C00010, CoA, Coenzyme A, CoA-SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoA-glutathione,3,http://bio2rdf.org/kegg:C00920, CoA-glutathione, Coenzyme A-glutathione mixed disulfide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coagulation Factor IX,3,http://bio2rdf.org/kegg:C03101, Coagulation Factor IX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cob(I)alamin,3,http://bio2rdf.org/kegg:C00853, Cob(I)alamin, Cbl, Vitamin B12s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cob(I)yrinate a,3,http://bio2rdf.org/kegg:C06505, Cob(I)yrinate a,c diamide, Cob(I)yrinate diamide, Cob(I)yrinic acid a,c-diamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cob(II)alamin,3,http://bio2rdf.org/kegg:C00541, Cob(II)alamin, Vitamin B12r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cob(II)yrinate a,3,http://bio2rdf.org/kegg:C06504, Cob(II)yrinate a,c diamide, Cob(II)yrinate diamide, Cob(II)yrinic acid a,c-diamide, Cobyrinate a,c-diamide, Cobyrinic acid a,c-diamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobalt ion,3,http://bio2rdf.org/kegg:C00175, Cobalt ion, Cobalt(2+), Co2+, Co(II),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobalt sulfate,3,http://bio2rdf.org/kegg:C19215, Cobalt sulfate, Cobalt(II) sulfate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobalt-dihydro-precorrin 6,3,http://bio2rdf.org/kegg:C11543, Cobalt-dihydro-precorrin 6, Cobalt-precorrin 6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobalt-precorrin 6,3,http://bio2rdf.org/kegg:C11542, Cobalt-precorrin 6, Cobalt-precorrin 6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobalt-precorrin 8,3,http://bio2rdf.org/kegg:C11545, Cobalt-precorrin 8, Cobalt-precorrin-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobalt-sirohydrochlorin,3,http://bio2rdf.org/kegg:C11538, Cobalt-sirohydrochlorin, Cobalt-factor II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobamide coenzyme,3,http://bio2rdf.org/kegg:C00194, Cobamide coenzyme, Adenosylcobalamin, Adenosylcob(III)alamin, Deoxyadenosylcobalamin, Cobamamide, Vitamin B12 coenzyme,5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide, (5'-Deoxy-5'-adenosyl)cobamide coenzyme, (5,6-Dimethylbenzimidazolyl)cobamide coenzyme, alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme, 5'-Deoxy-5'-adenosylcobalamin, 5'-Deoxy-5'-adenosyl vitamin B12, 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide,5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide, Calomide, Cobalamin coenzyme, Coenzyme B12, DMBC coenzyme, Dibencozide, Funacomide,,,,,,,,,,,,,,
Cobinamide,3,http://bio2rdf.org/kegg:C05774, Cobinamide, Cob(I)inamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobyrinate,3,http://bio2rdf.org/kegg:C05773, Cobyrinate, Cobyrinic acid, Cob(II)yrinate, Cob(II)yrinic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobyrinate c-monamide,3,http://bio2rdf.org/kegg:C19724, Cobyrinate c-monamide, Cobyrinic acid c-monoamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocaine,3,http://bio2rdf.org/kegg:C01416, Cocaine, l-Cocain, beta-Cocain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocaine- and Amphetamine- regulated transcript (1-39),3,http://bio2rdf.org/kegg:C16027, Cocaine- and Amphetamine- regulated transcript (1-39), Cocaine and Amphetamine regulated transcript (1-39), CART(1-39),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocaine- and Amphetamine- regulated transcript (42-89),3,http://bio2rdf.org/kegg:C16029, Cocaine- and Amphetamine- regulated transcript (42-89), Cocaine and Amphetamine regulated transcript (42-89), CART(42-89),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Codeine,3,http://bio2rdf.org/kegg:C06174, Codeine, (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Codeinone,3,http://bio2rdf.org/kegg:C06171, Codeinone, (5alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coenzyme B,3,http://bio2rdf.org/kegg:C04628, Coenzyme B, N-(7-Mercaptoheptanoyl)threonine 3-O-phosphate, N-(7-Mercaptoheptanoyl)threonine O3-phosphate, HTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coenzyme F420,3,http://bio2rdf.org/kegg:C00876, Coenzyme F420, Oxidized coenzyme F420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coenzyme F430,3,http://bio2rdf.org/kegg:C05777, Coenzyme F430, Factor F430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coenzyme M,3,http://bio2rdf.org/kegg:C03576, Coenzyme M, 2-Mercaptoethanesulfonate, Reduced coenzyme M, HS-CoM, CoM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide,3,http://bio2rdf.org/kegg:C04832, Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide, Coenzyme M-HTP heterodisulfide, CoM-S-S-CoB, N-{7-[(2-Sulfoethyl)dithio]heptanoyl}-3-O-phospho-L-threonine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coenzyme M disulfide,3,http://bio2rdf.org/kegg:C19637, Coenzyme M disulfide, (S-CoM)2, Coenzyme M,2,2'-Dithiodiethanesulfonic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coleonol,3,http://bio2rdf.org/kegg:C09076, Coleonol, Colforsin, Forskolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colestipol,3,http://bio2rdf.org/kegg:C06925, Colestipol, Epichlorohydrin-tetraethylenepentamine polymer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colistin sodium methanesulfonate,3,http://bio2rdf.org/kegg:C13553, Colistin sodium methanesulfonate, Colistimethate sodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colneleate,3,http://bio2rdf.org/kegg:C19827, Colneleate, (8E)-9-[(1E,3Z)-Nona-1,3-dien-1-yloxy]non-8-enoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colnelenic acid,3,http://bio2rdf.org/kegg:C16320, Colnelenic acid, (8E)-9-[(1E,3Z,6Z)-Nona-1,3,6-trien-1-yloxy]non-8-enoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colominic acid(non-reducing N- or O-acylneuraminyl residue),3,http://bio2rdf.org/kegg:C04799, Colominic acid(non-reducing N- or O-acylneuraminyl residue), Colominate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combretastatin A-4,3,http://bio2rdf.org/kegg:C20268, Combretastatin A-4, Combretastatin A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compactin diol lactone,3,http://bio2rdf.org/kegg:C14183, Compactin diol lactone, ML-236A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comphene,3,http://bio2rdf.org/kegg:C06076, Comphene, Camphene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complestatin,3,http://bio2rdf.org/kegg:C15695, Complestatin, Chloropeptin II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound II(R/S),3,http://bio2rdf.org/kegg:C06492, Compound II(R/S), 5-(7-(6-Chloro-4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methylisoxazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound III(S),3,http://bio2rdf.org/kegg:C06495, Compound III(S), 5-(7-(4-(4-Ethyl-4,5-dihydrooxazol-2-yl)phenoxy)heptyl)-3-methylisoxazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound IV,3,http://bio2rdf.org/kegg:C06496, Compound IV, 5-(7-(4-(4,5-Dihydro-2-oxazolyl)phenoxy)heptyl)-3-methylisoxazole, Disoxaril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound V(S),3,http://bio2rdf.org/kegg:C06494, Compound V(S), 5-(5-(4-(5-Hydro-4-methyl-2-oxazolyl)phenoxy)pentyl)-3-methylisoxazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound VII,3,http://bio2rdf.org/kegg:C06489, Compound VII, 5-(5-(6-Chloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)pentyl)-3-methylisoxazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound WIN VIII,3,http://bio2rdf.org/kegg:C06491, Compound WIN VIII, 5-(5-(2,6-Dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)pentyl)-3-(hydroxyethyloxymethyleneoxymethyl)isoxazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Condurangogenin A,3,http://bio2rdf.org/kegg:C17767, Condurangogenin A, Kondurangogenin A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conessine,3,http://bio2rdf.org/kegg:C06545, Conessine, Wrightine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Confertiflorin,3,http://bio2rdf.org/kegg:C09374, Confertiflorin, (+)-Confertiflorin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congo red,3,http://bio2rdf.org/kegg:C14078, Congo red, Direct red 28, Sodium diphenyldiazo-bis-alpha-naphthylaminesulfonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conhydrine,3,http://bio2rdf.org/kegg:C19983, Conhydrine, (+)-alpha-Conhydrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coniferyl alcohol,3,http://bio2rdf.org/kegg:C00590, Coniferyl alcohol, Coniferol, 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol, trans-Coniferyl alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coniferyl aldehyde,3,http://bio2rdf.org/kegg:C02666, Coniferyl aldehyde, Coniferaldehyde, 4-Hydroxy-3-methoxycinnamaldehyde, Ferulaldehyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coniine,3,http://bio2rdf.org/kegg:C06523, Coniine, (+)-Coniine, Cicutin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contulakin G,3,http://bio2rdf.org/kegg:C20084, Contulakin G, Contulakin-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Convallatoxin,3,http://bio2rdf.org/kegg:C08858, Convallatoxin, Strophanthidin 3-O-alpha-L-rhamnoside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copal-8-ol diphosphate,3,http://bio2rdf.org/kegg:C20270, Copal-8-ol diphosphate, (13E)-8alpha-Hydroxylabd-13-en-15-yl diphosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
