Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_planned_objective,alternative term,assumes values specified by,concretizes,Contributor,Creator,curator note,Date,declares,definition,definition source,denotes,derives from,Description,editor note,editor preferred term,estimator of,example of usage,executes,Format,has coordinate unit label,has curation status,has denominator,has function,has grain,has measurement datum,has measurement unit label,has member,has numerator,has part,has participant,has quality,has role,has specified value,has time stamp,has value,has value specification,has x coordinate value,has y coordinate value,has_specified_input,has_specified_output,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://usefulinc.com/ns/doap#bug-database,http://usefulinc.com/ns/doap#homepage,http://usefulinc.com/ns/doap#mailing-list,http://www.w3.org/2002/07/owl#versionInfo,IEDB alternative term,imported from,inheres in,is about,is bearer of,is concretized as,is declared by,is denoted by,is duration of,is function of,is located in,is member of,is member of organization,is part of,is preceded by,is realized by,is role of,is_proxy_for,is_specified_input_of,is_specified_output_of,is_supported_by_data,ISA alternative term,participates in,precedes,preferred mathematical notation,Python command,R command,realizes,s depends on,specifies value of,STATO alternative term,Subject and Keywords,term editor,Title
http://purl.obolibrary.org/obo/STATO_0000301,covariance,covariance,"The covariance is a measurement data item about the strength of correlation between a set (2 or more) of random variables.
The covariance is obtained by forming:
cov(X,Y)=E([X-E(X)][Y-E(Y)] where E(X), E(Y) is the expected value (mean) of variable X and Y respectively.

covariance is symmetric so cov(X,Y)=cov(Y,X).

The covariance is usefull when looking at the variance of the sum of the 2 random variables since:
var(X+Y) = var(X) +var(Y) +2cov(X,Y)

The covariance cov(x,y) is used to obtain the coefficient of correlation cor(x,y) by normalizing (dividing) cov(x,y) but the product of the standard deviations of x and y.



",false,,,http://purl.obolibrary.org/obo/IAO_0000109,,,,,,,,,,"The covariance is a measurement data item about the strength of correlation between a set (2 or more) of random variables.
The covariance is obtained by forming:
cov(X,Y)=E([X-E(X)][Y-E(Y)] where E(X), E(Y) is the expected value (mean) of variable X and Y respectively.

covariance is symmetric so cov(X,Y)=cov(Y,X).

The covariance is usefull when looking at the variance of the sum of the 2 random variables since:
var(X+Y) = var(X) +var(Y) +2cov(X,Y)

The covariance cov(x,y) is used to obtain the coefficient of correlation cor(x,y) by normalizing (dividing) cov(x,y) but the product of the standard deviations of x and y.



","adapted from:
http://mathworld.wolfram.com/Covariance.html",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cov(x, y = NULL, use = ""everything"", method = c(""pearson"", ""kendall"", ""spearman""))

from:
http://stat.ethz.ch/R-manual/R-patched/library/stats/html/cor.html",,,,covariance,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000143,Bayesian model selection,,a Bayesian model selection is a data transformation which is based on Bayesian statistics to compute Bayes factor in order to evaluate which model best explains data.,false,,,http://purl.obolibrary.org/obo/STATO_0000328,,,,,,,,,,a Bayesian model selection is a data transformation which is based on Bayesian statistics to compute Bayes factor in order to evaluate which model best explains data.,"adapted from wikipedia
",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000266,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000313,Plackett-Burman design,,"Plackett-Burman design is a type of study design optimizing multifactorial experiments characterized by their parsimony  and economy  with the run number a multiple of 4 (rather than a power of 2). 
Plackett-Burman design is often used for screening experiments where the main effect is often heavily confounded with two-factor interactions.
This type of design is very useful for economically detecting large main effects, assuming all interactions are negligible when compared with the few important main effects.",false,,,http://purl.obolibrary.org/obo/OBI_0500000,,,,,,,,,,"Plackett-Burman design is a type of study design optimizing multifactorial experiments characterized by their parsimony  and economy  with the run number a multiple of 4 (rather than a power of 2). 
Plackett-Burman design is often used for screening experiments where the main effect is often heavily confounded with two-factor interactions.
This type of design is very useful for economically detecting large main effects, assuming all interactions are negligible when compared with the few important main effects.",http://www.itl.nist.gov/div898/handbook/pri/section3/pri335.htm,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pb(nruns, nfactors = nruns - 1, factor.names = if (nfactors <= 50) 
     Letters[1:nfactors] else paste(""F"", 1:nfactors, sep = """"), 
     default.levels = c(-1, 1), ncenter=0, center.distribute=NULL, 
     boxtyssedal = TRUE, n12.taguchi = FALSE, 
     replications = 1, repeat.only = FALSE, 
     randomize = TRUE, seed = NULL, oldver = FALSE, ...)


from:

http://www.inside-r.org/packages/cran/FrF2/docs/pb",,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/IAO_0000033,directive information entity,,An information content entity whose concretizations indicate to their bearer how to realize them in a process.,false,,,http://purl.obolibrary.org/obo/IAO_0000030,,,,,,,,,,An information content entity whose concretizations indicate to their bearer how to realize them in a process.,,,,,"Werner pushed back on calling it realizable information entity as it isn't realizable. However this name isn't right either. An example would be a recipe. The realizable entity would be a plan, but the information entity isn't about the plan, it, once concretized, *is* the plan. -Alan|8/6/2009 Alan Ruttenberg: Changed label from ""information entity about a realizable"" after discussions at ICBO|Philly2013 - AR: What differentiates a directive information entity from an information concretization is that it can have concretizations that are either qualities or realizable entities. The concretizations that are realizable entities are created when an individual chooses to take up the direction, i.e. has the intention to (try to) realize it.",directive information entity,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,http://purl.obolibrary.org/obo/BFO_0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Bjoern Peters|PERSON: Alan Ruttenberg,
http://purl.obolibrary.org/obo/STATO_0000312,Box–Behnkens design,,The Box-Behnken design is an independent quadratic design in that it does not contain an embedded factorial or fractional factorial design. In this design the treatment combinations are at the midpoints of edges of the process space and at the center. These designs are rotatable (or near rotatable) and require 3 levels of each factor. The designs have limited capability for orthogonal blocking compared to the central composite designs.,false,,,http://purl.obolibrary.org/obo/OBI_0500000,,,,,,,,,,The Box-Behnken design is an independent quadratic design in that it does not contain an embedded factorial or fractional factorial design. In this design the treatment combinations are at the midpoints of edges of the process space and at the center. These designs are rotatable (or near rotatable) and require 3 levels of each factor. The designs have limited capability for orthogonal blocking compared to the central composite designs.,http://www.itl.nist.gov/div898/handbook/pri/section3/pri3362.htm,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bbd(k, n0 = 4, block = (k == 4 | k == 5), randomize = TRUE, coding)

from:
http://artax.karlin.mff.cuni.cz/r-help/library/rsm/html/bbd.html",,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000186,Lineweaver-Burk plot,double reciprocal plot,"Lineweaver-Burk plot is a graph which  is the graphical representation of the Lineweaver–Burk equation of enzyme kinetics, described by Hans Lineweaver and Dean Burk in 1934. The plot provides a useful graphical method for analysis of the Michaelis–Menten equation.
It was widely used to determine important terms in enzymology and enzyme kinetics as  the x-intercept of the graph represents −1/Km and the y-intercept of such a graph is equivalent to the inverse of Vmax",false,,,http://purl.obolibrary.org/obo/IAO_0000038,,,,,,,,,,"Lineweaver-Burk plot is a graph which  is the graphical representation of the Lineweaver–Burk equation of enzyme kinetics, described by Hans Lineweaver and Dean Burk in 1934. The plot provides a useful graphical method for analysis of the Michaelis–Menten equation.
It was widely used to determine important terms in enzymology and enzyme kinetics as  the x-intercept of the graph represents −1/Km and the y-intercept of such a graph is equivalent to the inverse of Vmax",,,,,"TODO: create 'inverse function' and replace 'data transformation' in the assertions
",,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,double reciprocal plot,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000120,bean plot,,"beanplot is a plot in which (one or) multiple batches (""beans"") are shown. Each bean consists of a density trace, which is mirrored to
form a polygon shape. Next to that, a one-dimensional scatter plot shows all the individual measurements, like in a stripchart.

The name beanplot stems from green beans. The density shape can be seen as the pod of a green bean, while the scatter plot shows the seeds inside the pod.",false,,,http://purl.obolibrary.org/obo/IAO_0000038,,,,,,,,,,"beanplot is a plot in which (one or) multiple batches (""beans"") are shown. Each bean consists of a density trace, which is mirrored to
form a polygon shape. Next to that, a one-dimensional scatter plot shows all the individual measurements, like in a stripchart.

The name beanplot stems from green beans. The density shape can be seen as the pod of a green bean, while the scatter plot shows the seeds inside the pod.",http://www.jstatsoft.org/v28/c01/paper,,,,,,,http://www.r-bloggers.com/boxplots-beyond-iv-beanplots/,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://cran.r-project.org/web/packages/beanplot/index.html
",,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000324,contrast weight estimate,,contrast weight estimate is a model parameter estimate which results from the computation from the data and that is used as input to a model fitting process,false,,,http://purl.obolibrary.org/obo/STATO_0000144,,,,,,,,,,contrast weight estimate is a model parameter estimate which results from the computation from the data and that is used as input to a model fitting process,STATO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Nichols|Alejandra Gonzalez-Beltran|Orlaith Burke|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000367,Ante-dependence covariance structure,,Ante-dependence covariance structure is a covariance structure which specifies that the covariance between two time points is a function of the product of variances at both points (hence allowing hetrogenity of error variance across measures to affect the correlation) and the product of the correlations at the distances up to the one chosen.,false,,,http://purl.obolibrary.org/obo/STATO_0000346,,ANTE(1),,,,,,,,Ante-dependence covariance structure is a covariance structure which specifies that the covariance between two time points is a function of the product of variances at both points (hence allowing hetrogenity of error variance across measures to affect the correlation) and the product of the correlations at the distances up to the one chosen.,http://support.sas.com/documentation/cdl/en/statug/63033/HTML/default/viewer.htm#statug_mixed_sect019.htm,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Nichols|Orlaith Burke|Alejandra Gonzalez-Beltran|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000197,genomic coordinate system,,"a genomic coordinate system is a coordinate system to describe position of sequence on a genomic scaffold (assembly of chromosome, contig....)",false,,,http://purl.obolibrary.org/obo/STATO_0000010,,,,,,,,,,"a genomic coordinate system is a coordinate system to describe position of sequence on a genomic scaffold (assembly of chromosome, contig....)","ensembl, ucsc",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000375,residual mean square,error mean square|MSE,a residual mean square is a data item which is obtained by dividing the sum of squared residuals (SSR) by the number of degrees of freedom,false,,,http://purl.obolibrary.org/obo/IAO_0000027,,,,,,,,,,a residual mean square is a data item which is obtained by dividing the sum of squared residuals (SSR) by the number of degrees of freedom,http://en.wikipedia.org/wiki/Mean_squared_error#Regression|https://github.com/ISA-tools/stato/issues/35|http://support.minitab.com/en-us/minitab/17/topic-library/modeling-statistics/anova/anova-statistics/understanding-mean-squares/,,,,,,,used as an unbiased estimator of teh variance for a regression model,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000234,,,,,,,,,,,,,,,,,,,,,,,,,,,error mean square|MSE,,Thomas Nichols|Alejandra Gonzalez-Beltran|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0200167,data normalization objective,,,false,,,http://purl.obolibrary.org/obo/OBI_0200166,,,,,,,,,,,PERSON: James Malone|PERSON: Elisabetta Manduchi|PERSON: Helen Parkinson,,,,,data normalization objective,,"Quantile transformation which has normalization objective can be used for expression microarray assay normalization and it is referred to as ""quantile normalization"", according to the procedure described e.g. in PMID 12538238.",,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Malone|Elisabetta Manduchi|Helen Parkinson,
http://purl.obolibrary.org/obo/OBI_0000649,data set of features,,A data set that is produced as the output of a descriptive statistical calculation data transformation and consists of producing a data set that represents one or more features of interest about the input data set.,false,,,http://purl.obolibrary.org/obo/IAO_0000100,,,,,,,,,,A data set that is produced as the output of a descriptive statistical calculation data transformation and consists of producing a data set that represents one or more features of interest about the input data set.,,,,,,data set of features,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Monnie McGee|PERSON: James Malone,
http://purl.obolibrary.org/obo/OBI_0300311,observation design,,observation design is a study design in which subjects are monitored in the absence of any active intervention by experimentalists.,false,,,http://purl.obolibrary.org/obo/OBI_0500000,,,,,,,,,,observation design is a study design in which subjects are monitored in the absence of any active intervention by experimentalists.,OBI branch derived,,,,,observation design,,PMID: 12387964.Lancet. 2002 Oct 12;360(9340):1144-9.Deficiency of antibacterial peptides in patients with morbus Kostmann: an observation study.,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0200201,ANOVA,,"ANalysis Of VAriance (ANOVA) is a data transformation in which a statistical test is performed to evaluate the null hypothesis that the means computed over the different groups as specified by the investigator do not differ. The test compares an F-statistics (a ratio of means) to an F-distribution and produces a p-value, used to reject or accept the null hypothesis given a false positive rate. The test assumes normality and equivariance of the data.",false,,,http://purl.obolibrary.org/obo/OBI_0200000|http://purl.obolibrary.org/obo/STATO_0000279,,Analysis of Variance,,,,,,,,"ANalysis Of VAriance (ANOVA) is a data transformation in which a statistical test is performed to evaluate the null hypothesis that the means computed over the different groups as specified by the investigator do not differ. The test compares an F-statistics (a ratio of means) to an F-distribution and produces a p-value, used to reject or accept the null hypothesis given a false positive rate. The test assumes normality and equivariance of the data.",,,,,AGB and PRS augmented the class with formal definitions as part of STATO extension,ANOVA,,,,,,http://purl.obolibrary.org/obo/IAO_0000125|http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000204|http://purl.obolibrary.org/obo/STATO_0000053|http://purl.obolibrary.org/obo/STATO_0000069,http://purl.obolibrary.org/obo/STATO_0000100|http://purl.obolibrary.org/obo/STATO_0000196,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,stat.anova(),,,,,,James Malone|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000320,Glass's delta,,Glass's delta is an estimator of effect size which is similar to Cohen's d but where the denominator corresponds only to the standard deviation of the control group (or second group). It is considered less biais than the Cohen's d for estimating effect sizes based on means and distances between means.,false,,,http://purl.obolibrary.org/obo/STATO_0000085|http://purl.obolibrary.org/obo/IAO_0000109,,,,,,,,,,Glass's delta is an estimator of effect size which is similar to Cohen's d but where the denominator corresponds only to the standard deviation of the control group (or second group). It is considered less biais than the Cohen's d for estimating effect sizes based on means and distances between means.,"adapted from :

http://en.wikipedia.org/wiki/Effect_size#Cohen.27s_d
and 
http://blog.stata.com/tag/cohens-d/
",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000175,,,,,,,,,,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000321,non-parametric distribution,,Probability distribution estimated empirically on the data without assumptions on the shape of the probability distribution.|Initially discussed at https://github.com/incf-nidash/nidm/pull/191,false,,,http://purl.obolibrary.org/obo/STATO_0000329|http://purl.obolibrary.org/obo/STATO_0000225,,,,,,,,,,Probability distribution estimated empirically on the data without assumptions on the shape of the probability distribution.,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Nichols|Karl Helmer|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000364,first order autoregressive moving average covariance structure,,,false,,,http://purl.obolibrary.org/obo/STATO_0000346,,"ARMA(1,1)",,,,,,,,,http://support.sas.com/documentation/cdl/en/statug/63033/HTML/default/viewer.htm#statug_mixed_sect019.htm,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://stat.ethz.ch/R-manual/R-devel/library/nlme/html/corARMA.html,,,,,,Tom Nichols|Orlaith Burke|Alejandra Gonzalez-Beltran|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000194,cartesian product 2 sets,,self explanatory,false,,,http://purl.obolibrary.org/obo/STATO_0000192,,,,,,,,,,self explanatory,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0500013,hyper graeco latin square design,,hyper graeco-latin square design is a  block design which declares 4 blocking variables (aka nuisance variables) in addition to the treatment variable,false,,,http://purl.obolibrary.org/obo/OBI_0500007|http://purl.obolibrary.org/obo/OBI_0500000,,,,,,,no example found in pubmed->not in use in the community,,,hyper graeco-latin square design is a  block design which declares 4 blocking variables (aka nuisance variables) in addition to the treatment variable,Adapted from: http://www.itl.nist.gov/div898/handbook/pri/section3/pri3321.htm and,,,,,hyper graeco latin square design,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/NCBITaxon_33154,Opisthokonta,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_2759,,,,,,,,,,,,,,,,Opisthokonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl|http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/STATO_0000231,95% confidence interval,,"a confidence interval which covers 95% of the sampling distribution, meaning that there is a 5% risk of false positive (type I error). If the number of observations made is large enough, the sampling distribution can be assumed to be normal, which entails that 95% of the sampling distributions falls within roughly2 (1.96) standard deviations from the mean.",false,,,http://purl.obolibrary.org/obo/STATO_0000196,,confidence interval at 5% of type I error rate,,,,,,,,"a confidence interval which covers 95% of the sampling distribution, meaning that there is a 5% risk of false positive (type I error). If the number of observations made is large enough, the sampling distribution can be assumed to be normal, which entails that 95% of the sampling distributions falls within roughly2 (1.96) standard deviations from the mean.",STATO,,,,,,,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2689604/,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000401,sample mean,,"the sample mean of sample of size n with n observations is an arithmetic mean computed over n number of observations on a statistical sample.
The sample mean, denoted x¯ and read “x-bar,” is simply the average of the n data points x1, x2, ..., xn:

x¯=x1+x2+⋯+xnn=1n∑i=1nxi
The sample mean summarizes the ""location"" or ""center"" of the data.

the sample mean is a measure of dispersion of the observations made on the sample and provides an unbias estimate of the population mean",false,,,http://purl.obolibrary.org/obo/OBI_0000679,,,,,,,,,,"the sample mean of sample of size n with n observations is an arithmetic mean computed over n number of observations on a statistical sample.
The sample mean, denoted x¯ and read “x-bar,” is simply the average of the n data points x1, x2, ..., xn:

x¯=x1+x2+⋯+xnn=1n∑i=1nxi
The sample mean summarizes the ""location"" or ""center"" of the data.

the sample mean is a measure of dispersion of the observations made on the sample and provides an unbias estimate of the population mean","adapted from:
https://onlinecourses.science.psu.edu/stat414/node/66
and
http://mathworld.wolfram.com/SampleMean.html

last accessed: 2015-11-05",,,,,,http://purl.obolibrary.org/obo/STATO_0000402,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000360,no diagonal Factor Analytic covariance structure,,factor-analytic structure is a covariance structure which is specified for q factors ,false,,,http://purl.obolibrary.org/obo/STATO_0000346,,FA0(q),,,,,,,,factor-analytic structure is a covariance structure which is specified for q factors ,http://support.sas.com/documentation/cdl/en/statug/63033/HTML/default/viewer.htm#statug_mixed_sect019.htm,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Nichols|Orlaith Burke|Alejandra Gonzalez-Beltran|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/BFO_0000031,generically dependent continuant,,A continuant  that is dependent on one or other independent continuant  bearers. For every instance of A requires some instance of (an independent continuant  type) B but which instance of B serves can change from time to time.,false,,,http://purl.obolibrary.org/obo/BFO_0000005,,,,,,,,,,A continuant  that is dependent on one or other independent continuant  bearers. For every instance of A requires some instance of (an independent continuant  type) B but which instance of B serves can change from time to time.,,,,,,generically dependent continuant,,a certain PDF file that exists in different and in several hard drives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000118,gene list,,A data set of the names or identifiers of genes that are the outcome of an analysis or have been put together for the purpose of an analysis.,false,,,http://purl.obolibrary.org/obo/IAO_0000100,,,,,,,"kind of report. (alan) need to be careful to distinguish from output of a data transformation or calculation. A gene list is a report when it is published as such? Relates to question of whether report is a whole, or whether it can be a part of some other narrative object.",,,A data set of the names or identifiers of genes that are the outcome of an analysis or have been put together for the purpose of an analysis.,group:OBI,,,,,gene list,,"Gene lists may arise from analysis to determine differentially expressed genes, may be collected from the literature for involvement in a particular process or pathway (e.g., inflammation), or may be the input for gene set enrichment analysis.",,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:Chris Stoeckert,
http://purl.obolibrary.org/obo/STATO_0000220,false negative rate,type II error rate|β,the false negative rate is a data item which denotes the proportion of missed detection of elements known to be meeting the detection criteria,false,,,http://purl.obolibrary.org/obo/STATO_0000300,,,,,,,,,,the false negative rate is a data item which denotes the proportion of missed detection of elements known to be meeting the detection criteria,"STATO, adapted from",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000673,,,,,,,,,,,,,,,,,,,,,,,,,,,type II error rate|β,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000050,signal to noise ratio,SNR|S/N,"signal to noise ratio is a measurement datum comparing the amount of meaningful, useful or interesting data (the signal) to the amount of irrelevant or false data (the noise). Depending on the field and domain of application, different variables will be used to determinate a 'signal to noise ratio'. In statistics, the definition of signal to noise ratio is the ratio of the mean of a measurement to its standard deviation. It thus corresponds to the inverse of the coefficient of variation",false,,,http://purl.obolibrary.org/obo/STATO_0000184,,,,,,,,,,"signal to noise ratio is a measurement datum comparing the amount of meaningful, useful or interesting data (the signal) to the amount of irrelevant or false data (the noise). Depending on the field and domain of application, different variables will be used to determinate a 'signal to noise ratio'. In statistics, the definition of signal to noise ratio is the ratio of the mean of a measurement to its standard deviation. It thus corresponds to the inverse of the coefficient of variation","adapted from Wikipedia:
http://en.wikipedia.org/wiki/Signal-to-noise_ratio#Alternative_definition
last accessed: 2013-10-18",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.signaltonoise.html#scipy.stats.signaltonoise,,,,,SNR|S/N,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0000456,material transformation objective,,an objective specifiction that creates an specific output object from input materials.,false,,,http://purl.obolibrary.org/obo/IAO_0000005,,artifact  creation objective,,,,,,,,an objective specifiction that creates an specific output object from input materials.,GROUP: OBI PlanAndPlannedProcess Branch,,,,,material transformation objective,,The objective to create a mouse infected with LCM virus. The objective to create a defined solution of PBS.,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Frank Gibson|PERSON: Bjoern Peters|PERSON: Jennifer Fostel|PERSON: Philippe Rocca-Serra|PERSON: Melanie Courtot,
