 "entity_uri" , "entity_name" , "syn" ,
 "http://purl.obolibrary.org/obo/TO_0000355" , "heterosis" , "hybrid vigor" ,
 "http://purl.obolibrary.org/obo/TO_0000355" , "heterosis" , "HET" ,
 "http://purl.obolibrary.org/obo/TO_0002666" , "seed phosphorus content" , "SDPHOCN" ,
 "http://purl.obolibrary.org/obo/TO_0000121" , "ufra damage" , "U" ,
 "http://purl.obolibrary.org/obo/TO_0000265" , "light quality sensitivity" , "response to light quality" ,
 "http://purl.obolibrary.org/obo/TO_0000004" , "reversible male sterility" , "RMS" ,
 "http://purl.obolibrary.org/obo/TO_0000275" , "perianth morphology trait" , "perianth related trait" ,
 "http://purl.obolibrary.org/obo/TO_0000093" , "root pulling force" , "rpf" ,
 "http://purl.obolibrary.org/obo/TO_0000093" , "root pulling force" , "RTPF" ,
 "http://purl.obolibrary.org/obo/TO_0000699" , "sucrose synthase activity trait" , "SUSACT" ,
 "http://purl.obolibrary.org/obo/TO_0000624" , "allelopathic effect" , "ALLELPATHEF" ,
 "http://purl.obolibrary.org/obo/TO_0000293" , "chlorophyll-a content" , "chl-a" ,
 "http://purl.obolibrary.org/obo/TO_0000141" , "awn color" , "AWNCL" ,
 "http://purl.obolibrary.org/obo/TO_0000037" , "male sterility extent" , "degree of male sterility of male sterile lines" ,
 "http://purl.obolibrary.org/obo/TO_0000037" , "male sterility extent" , "male sterility measure" ,
 "http://purl.obolibrary.org/obo/TO_0000211" , "gel consistency" , "GELCON" ,
 "http://purl.obolibrary.org/obo/TO_0000211" , "gel consistency" , "GelC" ,
 "http://purl.obolibrary.org/obo/TO_0000147" , "rice hoja blanca disease resistance" , "RHBV" ,
 "http://purl.obolibrary.org/obo/TO_0000147" , "rice hoja blanca disease resistance" , "HBVRS" ,
 "http://purl.obolibrary.org/obo/TO_0000303" , "cold tolerance" , "COLDTL" ,
 "http://purl.obolibrary.org/obo/TO_0000303" , "cold tolerance" , "CTol" ,
 "http://purl.obolibrary.org/obo/TO_0000639" , "seed fertility" , "percent seed fertility" ,
 "http://purl.obolibrary.org/obo/TO_0000639" , "seed fertility" , "SDFRT" ,
 "http://purl.obolibrary.org/obo/TO_0000632" , "Green plantlet yield frequency" , "GRNPTLYLDFQ" ,
 "http://purl.obolibrary.org/obo/TO_0000551" , "rhizome branching number" , "rhizome branching number per plant" ,
 "http://purl.obolibrary.org/obo/TO_0000551" , "rhizome branching number" , "RHZBRNB" ,
 "http://purl.obolibrary.org/obo/TO_0000350" , "cms-hl type" , "HLCMS" ,
 "http://purl.obolibrary.org/obo/TO_0000350" , "cms-hl type" , "CMS-HL" ,
 "http://purl.obolibrary.org/obo/TO_0000297" , "glucosamine content" , "GLUCNCN" ,
 "http://purl.obolibrary.org/obo/TO_0000297" , "glucosamine content" , "2-amino-2-deoxyglucopyranose content" ,
 "http://purl.obolibrary.org/obo/TO_0000214" , "anther shape" , "ANTSHP" ,
 "http://purl.obolibrary.org/obo/TO_0000413" , "rice tungro virus resistance" , "RTVRS" ,
 "http://purl.obolibrary.org/obo/TO_0000413" , "rice tungro virus resistance" , "RTD" ,
 "http://purl.obolibrary.org/obo/TO_0002730" , "grain shape" , "dehulled-grain shape" ,
 "http://purl.obolibrary.org/obo/TO_0002730" , "grain shape" , "GRSHP" ,
 "http://purl.obolibrary.org/obo/TO_0002730" , "grain shape" , "DHULGRSHP" ,
 "http://purl.obolibrary.org/obo/TO_0000598" , "protein content" , "total protein content" ,
 "http://purl.obolibrary.org/obo/TO_0000598" , "protein content" , "PROTCN" ,
 "http://purl.obolibrary.org/obo/TO_0020088" , "total water soluble content" , "total dissolved solids content" ,
 "http://purl.obolibrary.org/obo/TO_0000734" , "grain length" , "length of grain without hull" ,
 "http://purl.obolibrary.org/obo/TO_0000734" , "grain length" , "length of dehulled grain" ,
 "http://purl.obolibrary.org/obo/TO_0000734" , "grain length" , "KERLG" ,
 "http://purl.obolibrary.org/obo/TO_0000734" , "grain length" , "DHULGRLG" ,
 "http://purl.obolibrary.org/obo/TO_0000734" , "grain length" , "GRLG" ,
 "http://purl.obolibrary.org/obo/TO_0000734" , "grain length" , "kernel length" ,
 "http://purl.obolibrary.org/obo/TO_0000329" , "tillering ability" , "TIAB" ,
 "http://purl.obolibrary.org/obo/TO_0000329" , "tillering ability" , "Ti" ,
 "http://purl.obolibrary.org/obo/TO_0000209" , "palea number" , "PALNB" ,
 "http://purl.obolibrary.org/obo/TO_0000437" , "male sterility" , "degree of male sterility of male sterile lines" ,
 "http://purl.obolibrary.org/obo/TO_0000437" , "male sterility" , "MALEST" ,
 "http://purl.obolibrary.org/obo/TO_0000437" , "male sterility" , "male sterility measure" ,
 "http://purl.obolibrary.org/obo/TO_0000938" , "kernel number per row" , " 78114  " ,
 "http://purl.obolibrary.org/obo/TO_0002676" , "brassinosteroid content" , "BRCN" ,
 "http://purl.obolibrary.org/obo/TO_0000288" , "alpha-amylase activity trait" , "Amy" ,
 "http://purl.obolibrary.org/obo/TO_0000288" , "alpha-amylase activity trait" , "alpha amylase" ,
 "http://purl.obolibrary.org/obo/TO_0000288" , "alpha-amylase activity trait" , "glycogenase" ,
 "http://purl.obolibrary.org/obo/TO_0000288" , "alpha-amylase activity trait" , "ALPHAAMYASEACT" ,
 "http://purl.obolibrary.org/obo/TO_0000288" , "alpha-amylase activity trait" , "taka-amylase A" ,
 "http://purl.obolibrary.org/obo/TO_0000288" , "alpha-amylase activity trait" , "endoamylase" ,
 "http://purl.obolibrary.org/obo/TO_0000387" , "plant trait" , "plant phenotype" ,
 "http://purl.obolibrary.org/obo/TO_0000387" , "plant trait" , "plant quality" ,
 "http://purl.obolibrary.org/obo/TO_0000157" , "canopy temperature" , "CANTMP" ,
 "http://purl.obolibrary.org/obo/TO_0000123" , "percent root mass density 15-30" , "prmd 15-30" ,
 "http://purl.obolibrary.org/obo/TO_0002734" , "awn presence" , "AWNPLU" ,
 "http://purl.obolibrary.org/obo/TO_0000188" , "drought sensitivity" , "DRSN" ,
 "http://purl.obolibrary.org/obo/TO_0000188" , "drought sensitivity" , "drought susceptibility" ,
 "http://purl.obolibrary.org/obo/TO_0000188" , "drought sensitivity" , "DRS" ,
 "http://purl.obolibrary.org/obo/TO_0000594" , "100-polished grain weight" , "hundred polished grain weight" ,
 "http://purl.obolibrary.org/obo/TO_0000594" , "100-polished grain weight" , "HPLSGRWT" ,
 "http://purl.obolibrary.org/obo/TO_0000089" , "panicle type" , "PNTYPE" ,
 "http://purl.obolibrary.org/obo/TO_0000089" , "panicle type" , "PnT" ,
 "http://purl.obolibrary.org/obo/TO_0000089" , "panicle type" , "Panicle attitude of branches" ,
 "http://purl.obolibrary.org/obo/TO_0000051" , "stem strength" , "STEMSTR" ,
 "http://purl.obolibrary.org/obo/TO_0000051" , "stem strength" , "culm strength" ,
 "http://purl.obolibrary.org/obo/TO_0000051" , "stem strength" , "CULMSTR" ,
 "http://purl.obolibrary.org/obo/TO_0000051" , "stem strength" , "Cs" ,
 "http://purl.obolibrary.org/obo/TO_0000590" , "dehulled grain weight" , "DHULGRWT" ,
 "http://purl.obolibrary.org/obo/TO_0000590" , "dehulled grain weight" , "GRWT" ,
 "http://purl.obolibrary.org/obo/TO_0000514" , "potassium uptake" , "KUP" ,
 "http://purl.obolibrary.org/obo/TO_0000652" , "leaf necrosis" , "LFNEC" ,
 "http://purl.obolibrary.org/obo/TO_0000652" , "leaf necrosis" , "leaf scorch" ,
 "http://purl.obolibrary.org/obo/TO_0000386" , "rice ragged stunt virus resistance" , "RSVRS" ,
 "http://purl.obolibrary.org/obo/TO_0000677" , "third leaf position" , "3LFHT" ,
 "http://purl.obolibrary.org/obo/TO_0000677" , "third leaf position" , "3rd leaf height" ,
 "http://purl.obolibrary.org/obo/TO_0000677" , "third leaf position" , "third leaf height" ,
 "http://purl.obolibrary.org/obo/TO_0000467" , "cell membrane stability" , "CELMBSTB" ,
 "http://purl.obolibrary.org/obo/TO_0000068" , "lodging incidence" , "LOI" ,
 "http://purl.obolibrary.org/obo/TO_0000068" , "lodging incidence" , "Lg" ,
 "http://purl.obolibrary.org/obo/TO_0000069" , "variegated leaf" , "leaf stripes" ,
 "http://purl.obolibrary.org/obo/TO_0000069" , "variegated leaf" , "albino leaf striping" ,
 "http://purl.obolibrary.org/obo/TO_0002681" , "leaf curling" , "frizzled leaf trait" ,
 "http://purl.obolibrary.org/obo/TO_0002681" , "leaf curling" , "curled leaf trait" ,
 "http://purl.obolibrary.org/obo/TO_0000017" , "plant morphology trait" , "plant architecture trait" ,
 "http://purl.obolibrary.org/obo/TO_0000017" , "plant morphology trait" , "plant structure trait" ,
 "http://purl.obolibrary.org/obo/TO_0002713" , "cell organelle morphology trait" , "cell organelle development trait" ,
 "http://purl.obolibrary.org/obo/TO_0002762" , "width of grain with hull" , "hulled grain curved width" ,
 "http://purl.obolibrary.org/obo/TO_0002762" , "width of grain with hull" , "HULGRWD" ,
 "http://purl.obolibrary.org/obo/TO_0002762" , "width of grain with hull" , "hulled grain width" ,
 "http://purl.obolibrary.org/obo/TO_0000054" , "animal damage resistance" , "pest resistance" ,
 "http://purl.obolibrary.org/obo/TO_0000092" , "deep root to shoot ratio" , "dr/s" ,
 "http://purl.obolibrary.org/obo/TO_0000092" , "deep root to shoot ratio" , "DRTSHRO" ,
 "http://purl.obolibrary.org/obo/TO_0000092" , "deep root to shoot ratio" , "deep root/shoot ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000092" , "deep root to shoot ratio" , "deep root length to shoot length ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000092" , "deep root to shoot ratio" , "deep root ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000040" , "panicle length" , "PnL" ,
 "http://purl.obolibrary.org/obo/TO_0000040" , "panicle length" , "PNLG" ,
 "http://purl.obolibrary.org/obo/TO_0002767" , "rhizome formation" , "RHZFORM" ,
 "http://purl.obolibrary.org/obo/TO_0000536" , "floret color" , "FLCL" ,
 "http://purl.obolibrary.org/obo/TO_0000528" , "total shoot elongation under submergence" , "TSHELSUB" ,
 "http://purl.obolibrary.org/obo/TO_0000325" , "soluble protein content" , "SPROTCN" ,
 "http://purl.obolibrary.org/obo/TO_0001020" , "exudate sap volume" , "Sap per tiller" ,
 "http://purl.obolibrary.org/obo/TO_0000078" , "root dry weight" , "rdw" ,
 "http://purl.obolibrary.org/obo/TO_0000078" , "root dry weight" , "root dry weight per tiller" ,
 "http://purl.obolibrary.org/obo/TO_0000078" , "root dry weight" , "RTDWT" ,
 "http://purl.obolibrary.org/obo/TO_0000078" , "root dry weight" , "total root dry weight" ,
 "http://purl.obolibrary.org/obo/TO_0000078" , "root dry weight" , "rdw/t" ,
 "http://purl.obolibrary.org/obo/TO_0000117" , "rat damage resistance" , "RD" ,
 "http://purl.obolibrary.org/obo/TO_0000505" , "leaf weight" , "LFWT" ,
 "http://purl.obolibrary.org/obo/TO_0011005" , "penultimate leaf length" , "PENLFLG" ,
 "http://purl.obolibrary.org/obo/TO_0011005" , "penultimate leaf length" , "second leaf length" ,
 "http://purl.obolibrary.org/obo/TO_0000019" , "seedling height" , "SH" ,
 "http://purl.obolibrary.org/obo/TO_0002611" , "homeotic development trait" , "homeotic mutation" ,
 "http://purl.obolibrary.org/obo/TO_0000435" , "seed longevity" , "SDLNG" ,
 "http://purl.obolibrary.org/obo/TO_0000576" , "stem length" , "CmL" ,
 "http://purl.obolibrary.org/obo/TO_0000576" , "stem length" , "CULMLG" ,
 "http://purl.obolibrary.org/obo/TO_0000576" , "stem length" , "STEMLG" ,
 "http://purl.obolibrary.org/obo/TO_0000576" , "stem length" , "culm height" ,
 "http://purl.obolibrary.org/obo/TO_0000576" , "stem length" , "culm length" ,
 "http://purl.obolibrary.org/obo/TO_0000576" , "stem length" , "stem height" ,
 "http://purl.obolibrary.org/obo/TO_0000022" , "stink bug resistance" , "SBUGRS" ,
 "http://purl.obolibrary.org/obo/TO_0000631" , "green plantlet differentiation frequency" , "GRNPTLDFQ" ,
 "http://purl.obolibrary.org/obo/TO_0000023" , "fungal infection related grain discoloration" , "grain discoloration" ,
 "http://purl.obolibrary.org/obo/TO_0000023" , "fungal infection related grain discoloration" , "Gd" ,
 "http://purl.obolibrary.org/obo/TO_0002648" , "water absorption by seed" , "WABSORPSD" ,
 "http://purl.obolibrary.org/obo/TO_0000192" , "leaf-roller resistance" , "LFRRS" ,
 "http://purl.obolibrary.org/obo/TO_0000324" , "rubisco to soluble protein ratio" , "RUBISCOSPROTRO" ,
 "http://purl.obolibrary.org/obo/TO_0000442" , "plant fresh weight" , "PLFWT" ,
 "http://purl.obolibrary.org/obo/TO_0002751" , "inflorescence branch arrangement" , "panicle branch arrangement" ,
 "http://purl.obolibrary.org/obo/TO_0002751" , "inflorescence branch arrangement" , "INFLBRARANGE" ,
 "http://purl.obolibrary.org/obo/TO_1000012" , "whole plant size" , "clonal colony size" ,
 "http://purl.obolibrary.org/obo/TO_1000012" , "whole plant size" , "colony size" ,
 "http://purl.obolibrary.org/obo/TO_0000348" , "sogatodes resistance" , "SAGRS" ,
 "http://purl.obolibrary.org/obo/TO_0000479" , "acid sensitivity" , "ADSN" ,
 "http://purl.obolibrary.org/obo/TO_0000085" , "leaf rolling" , "LFRL" ,
 "http://purl.obolibrary.org/obo/TO_0000085" , "leaf rolling" , "wilting" ,
 "http://purl.obolibrary.org/obo/TO_0000666" , "brown rice yield" , "BRWRYLD" ,
 "http://purl.obolibrary.org/obo/TO_0000427" , "culm angle" , "CmA" ,
 "http://purl.obolibrary.org/obo/TO_0000427" , "culm angle" , "CULMAG" ,
 "http://purl.obolibrary.org/obo/TO_0000253" , "seed dormancy" , "SDDOR" ,
 "http://purl.obolibrary.org/obo/TO_0000071" , "anthocyanin content" , "ANTHCN" ,
 "http://purl.obolibrary.org/obo/TO_0000014" , "panicle weight" , "PNWT" ,
 "http://purl.obolibrary.org/obo/TO_0000327" , "shoot system yield trait" , "BY" ,
 "http://purl.obolibrary.org/obo/TO_0000327" , "shoot system yield trait" , "BIOMYLD" ,
 "http://purl.obolibrary.org/obo/TO_0000036" , "hybrid incompatibility" , "HYBIC" ,
 "http://purl.obolibrary.org/obo/TO_0000429" , "salt sensitivity" , "SALTSN" ,
 "http://purl.obolibrary.org/obo/TO_0000429" , "salt sensitivity" , "Sal" ,
 "http://purl.obolibrary.org/obo/TO_0000429" , "salt sensitivity" , "saline sensitivity" ,
 "http://purl.obolibrary.org/obo/TO_0000673" , "tetraploid wheat fusarium head blight resistance" , "Tt_FUSHEADBTRS" ,
 "http://purl.obolibrary.org/obo/TO_0000673" , "tetraploid wheat fusarium head blight resistance" , "tetraploid wheat fusarium head blight disease resistance" ,
 "http://purl.obolibrary.org/obo/TO_0000154" , "thrips resistance" , "THRIPSRS" ,
 "http://purl.obolibrary.org/obo/TO_0002733" , "flag leaf angle: late stage" , "FLFAGLATE" ,
 "http://purl.obolibrary.org/obo/TO_0002733" , "flag leaf angle: late stage" , "flag leaf attitude: late stage" ,
 "http://purl.obolibrary.org/obo/TO_0000559" , "plant volume" , "space" ,
 "http://purl.obolibrary.org/obo/TO_0000559" , "plant volume" , "SP" ,
 "http://purl.obolibrary.org/obo/TO_0000221" , "glume color" , "GLCL" ,
 "http://purl.obolibrary.org/obo/TO_0000221" , "glume color" , "pigmentation of glume" ,
 "http://purl.obolibrary.org/obo/TO_0000221" , "glume color" , "glume discoloration" ,
 "http://purl.obolibrary.org/obo/TO_0000221" , "glume color" , "glume pigmentation" ,
 "http://purl.obolibrary.org/obo/TO_0000706" , "hull color" , "HULCL" ,
 "http://purl.obolibrary.org/obo/TO_0000544" , "mesocotyl length" , "MCTLG" ,
 "http://purl.obolibrary.org/obo/TO_0000688" , "kernel row length" , "KERROWLG" ,
 "http://purl.obolibrary.org/obo/TO_0000688" , "kernel row length" , "kernel set length" ,
 "http://purl.obolibrary.org/obo/TO_0002749" , "ligule pubescence" , "LIGPUBES" ,
 "http://purl.obolibrary.org/obo/TO_0000106" , "male sterility type" , "MS" ,
 "http://purl.obolibrary.org/obo/TO_0000213" , "rice grassy stunt 1 and 2 virus resistance" , "RGSVRS" ,
 "http://purl.obolibrary.org/obo/TO_0000305" , "glutamine synthetase content" , "L-glutamine synthetase" ,
 "http://purl.obolibrary.org/obo/TO_0000305" , "glutamine synthetase content" , "glutamate-ammonia ligase" ,
 "http://purl.obolibrary.org/obo/TO_0000305" , "glutamine synthetase content" , "GS1CN" ,
 "http://purl.obolibrary.org/obo/TO_0000305" , "glutamine synthetase content" , "GS1" ,
 "http://purl.obolibrary.org/obo/TO_0000305" , "glutamine synthetase content" , "glutamylhydroxamic synthetase" ,
 "http://purl.obolibrary.org/obo/TO_0000099" , "sugary endosperm" , "sugary kernel" ,
 "http://purl.obolibrary.org/obo/TO_0000149" , "seed width" , "SDWD" ,
 "http://purl.obolibrary.org/obo/TO_0000149" , "seed width" , "plump seed" ,
 "http://purl.obolibrary.org/obo/TO_0000517" , "relative shoot elongation under submergence" , "RELSHELSUB" ,
 "http://purl.obolibrary.org/obo/TO_0000232" , "rice cytoplasmic male sterility" , "<new synonym>" ,
 "http://purl.obolibrary.org/obo/TO_0000232" , "rice cytoplasmic male sterility" , "CMS" ,
 "http://purl.obolibrary.org/obo/TO_0000160" , "UV light sensitivity" , "UV resistance" ,
 "http://purl.obolibrary.org/obo/TO_0000160" , "UV light sensitivity" , "Ultraviolet resistance" ,
 "http://purl.obolibrary.org/obo/TO_0000160" , "UV light sensitivity" , "UVRS" ,
 "http://purl.obolibrary.org/obo/TO_0000160" , "UV light sensitivity" , "Ultraviolet light sensitivity" ,
 "http://purl.obolibrary.org/obo/TO_0000155" , "drought susceptibility index" , "DSI" ,
 "http://purl.obolibrary.org/obo/TO_0000155" , "drought susceptibility index" , "drought score" ,
 "http://purl.obolibrary.org/obo/TO_0000155" , "drought susceptibility index" , "drought sensitivity index" ,
 "http://purl.obolibrary.org/obo/TO_0000155" , "drought susceptibility index" , "DRSID" ,
 "http://purl.obolibrary.org/obo/TO_0000155" , "drought susceptibility index" , "DRSSID" ,
 "http://purl.obolibrary.org/obo/TO_0000474" , "glume opening" , "glume angle" ,
 "http://purl.obolibrary.org/obo/TO_0000474" , "glume opening" , "opening of glume of male sterile lines" ,
 "http://purl.obolibrary.org/obo/TO_0000458" , "drought recovery" , "DRR" ,
 "http://purl.obolibrary.org/obo/TO_0002646" , "flour particle size" , "FLRPARTSZ" ,
 "http://purl.obolibrary.org/obo/TO_0000087" , "aroma" , "Sct" ,
 "http://purl.obolibrary.org/obo/TO_0000087" , "aroma" , "odour" ,
 "http://purl.obolibrary.org/obo/TO_0000087" , "aroma" , "AROMA" ,
 "http://purl.obolibrary.org/obo/TO_0000541" , "leaf position" , "LFHT" ,
 "http://purl.obolibrary.org/obo/TO_0000541" , "leaf position" , "leaf height" ,
 "http://purl.obolibrary.org/obo/TO_0000930" , "seed shattering" , "hilum abscission" ,
 "http://purl.obolibrary.org/obo/TO_0002670" , "momilactone A content" , "phytoalexin momilactone A content" ,
 "http://purl.obolibrary.org/obo/TO_0000080" , "micronutrient sensitivity" , "micronutrient deficiency" ,
 "http://purl.obolibrary.org/obo/TO_0002732" , "flag leaf angle: early stage" , "FLFAGERLY" ,
 "http://purl.obolibrary.org/obo/TO_0002732" , "flag leaf angle: early stage" , "flag leaf attitude: early stage" ,
 "http://purl.obolibrary.org/obo/TO_0000669" , "deoxynivalenol content" , "DONCONC" ,
 "http://purl.obolibrary.org/obo/TO_0000649" , "peduncle width" , "PDCWD" ,
 "http://purl.obolibrary.org/obo/TO_0000554" , "rhizome internode length" , "RHZINLG" ,
 "http://purl.obolibrary.org/obo/TO_0000554" , "rhizome internode length" , "average rhizome internode length" ,
 "http://purl.obolibrary.org/obo/TO_0000542" , "leaf length to width ratio" , "LFLGWDRO" ,
 "http://purl.obolibrary.org/obo/TO_0002731" , "grain length to width ratio" , "dehulled-grain length to width ratio" ,
 "http://purl.obolibrary.org/obo/TO_0002731" , "grain length to width ratio" , "GRLHWDRO" ,
 "http://purl.obolibrary.org/obo/TO_0002731" , "grain length to width ratio" , "DHULGRLGWDRO" ,
 "http://purl.obolibrary.org/obo/TO_0000028" , "unfilled grain number" , "unfilled florets per panicle" ,
 "http://purl.obolibrary.org/obo/TO_0000028" , "unfilled grain number" , "UNFILGRNB" ,
 "http://purl.obolibrary.org/obo/TO_0000028" , "unfilled grain number" , "unfilled grain" ,
 "http://purl.obolibrary.org/obo/TO_0000636" , "relative shoot dry weight" , "RELSHDWT" ,
 "http://purl.obolibrary.org/obo/TO_0001033" , "relative spikelet number" , "relative number of spikelet per panicle" ,
 "http://purl.obolibrary.org/obo/TO_0000321" , "rubisco to nitrogen content ratio" , "RUBISCONICNRO" ,
 "http://purl.obolibrary.org/obo/TO_0000502" , "potassium chlorate resistance" , "KClO3 resistance" ,
 "http://purl.obolibrary.org/obo/TO_0000502" , "potassium chlorate resistance" , "KCLO3RS" ,
 "http://purl.obolibrary.org/obo/TO_0000599" , "enzyme activity trait" , "enzyme catalytic activity" ,
 "http://purl.obolibrary.org/obo/TO_0000599" , "enzyme activity trait" , "enzymatic activity" ,
 "http://purl.obolibrary.org/obo/TO_0000376" , "consistency viscosity" , "CONVIS" ,
 "http://purl.obolibrary.org/obo/TO_0000578" , "root fresh weight" , "RTFWT" ,
 "http://purl.obolibrary.org/obo/TO_0000578" , "root fresh weight" , "total root fresh weight" ,
 "http://purl.obolibrary.org/obo/TO_0001019" , "root to total biomass ratio" , "root dry weight to total plant dry weight ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000103" , "deepwater stress" , "deep water stress" ,
 "http://purl.obolibrary.org/obo/TO_0000103" , "deepwater stress" , "DWSTR" ,
 "http://purl.obolibrary.org/obo/TO_0002632" , "fruit abscission zone size" , "size stem scar size" ,
 "http://purl.obolibrary.org/obo/TO_0000243" , "in vitro regeneration ability" , "INVRAB" ,
 "http://purl.obolibrary.org/obo/TO_0000276" , "drought tolerance" , "DRTL" ,
 "http://purl.obolibrary.org/obo/TO_0000642" , "leaf sheath diameter" , "LFSDIA" ,
 "http://purl.obolibrary.org/obo/TO_0000257" , "root branching" , "rbr" ,
 "http://purl.obolibrary.org/obo/TO_0000257" , "root branching" , "RTBR" ,
 "http://purl.obolibrary.org/obo/TO_0000203" , "rice bacterial leaf streak disease resistance" , "BLS" ,
 "http://purl.obolibrary.org/obo/TO_0000203" , "rice bacterial leaf streak disease resistance" , "BLSRS" ,
 "http://purl.obolibrary.org/obo/TO_0000714" , "seminal rootless" , "absence of seminal roots" ,
 "http://purl.obolibrary.org/obo/TO_0000700" , "fruit sweetness" , "FRSWEET" ,
 "http://purl.obolibrary.org/obo/TO_0000700" , "fruit sweetness" , "SWEET" ,
 "http://purl.obolibrary.org/obo/TO_0011007" , "awn width" , "AWNWD" ,
 "http://purl.obolibrary.org/obo/TO_0000405" , "caseworm resistance" , "hama putih (indonesian)" ,
 "http://purl.obolibrary.org/obo/TO_0000405" , "caseworm resistance" , "CW" ,
 "http://purl.obolibrary.org/obo/TO_0000405" , "caseworm resistance" , "float worm" ,
 "http://purl.obolibrary.org/obo/TO_0000405" , "caseworm resistance" , "paddy caseworm" ,
 "http://purl.obolibrary.org/obo/TO_0000405" , "caseworm resistance" , "CWRS" ,
 "http://purl.obolibrary.org/obo/TO_0000294" , "leaf sheath auricle color" , "AC" ,
 "http://purl.obolibrary.org/obo/TO_0000294" , "leaf sheath auricle color" , "AUCL" ,
 "http://purl.obolibrary.org/obo/TO_0002756" , "shoot habit" , "growth habit" ,
 "http://purl.obolibrary.org/obo/TO_0002756" , "shoot habit" , "CULMHAB" ,
 "http://purl.obolibrary.org/obo/TO_0002756" , "shoot habit" , "stem habit" ,
 "http://purl.obolibrary.org/obo/TO_0002756" , "shoot habit" , "STEMHAB" ,
 "http://purl.obolibrary.org/obo/TO_0002756" , "shoot habit" , "culm habit" ,
 "http://purl.obolibrary.org/obo/TO_0000163" , "auxin sensitivity" , "IAA sensitivity" ,
 "http://purl.obolibrary.org/obo/TO_0000163" , "auxin sensitivity" , "indole-3-acetic acid sensitivity" ,
 "http://purl.obolibrary.org/obo/TO_0000163" , "auxin sensitivity" , "AUXSN" ,
 "http://purl.obolibrary.org/obo/TO_0000163" , "auxin sensitivity" , "indole-3-acetic acid response" ,
 "http://purl.obolibrary.org/obo/TO_0000163" , "auxin sensitivity" , "IAA response" ,
 "http://purl.obolibrary.org/obo/TO_0000678" , "cob diameter" , "diameter of central spike of ear " ,
 "http://purl.obolibrary.org/obo/TO_0000678" , "cob diameter" , "COBDIA" ,
 "http://purl.obolibrary.org/obo/TO_0000678" , "cob diameter" , "cobd" ,
 "http://purl.obolibrary.org/obo/TO_0000059" , "node color" , "NDCL" ,
 "http://purl.obolibrary.org/obo/TO_0000108" , "leaf shattering" , "leaf abscission" ,
 "http://purl.obolibrary.org/obo/TO_0000108" , "leaf shattering" , "LFSH" ,
 "http://purl.obolibrary.org/obo/TO_0000603" , "magnesium to potassium content ratio" , "MGKCNRO" ,
 "http://purl.obolibrary.org/obo/TO_0000603" , "magnesium to potassium content ratio" , "Magnesium to potassium ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000603" , "magnesium to potassium content ratio" , "ratio of magnesium to potassium" ,
 "http://purl.obolibrary.org/obo/TO_0000100" , "shrunken endosperm" , "collapsed kernel" ,
 "http://purl.obolibrary.org/obo/TO_0000100" , "shrunken endosperm" , "transluscent kernel" ,
 "http://purl.obolibrary.org/obo/TO_0000189" , "embryoless" , "germless" ,
 "http://purl.obolibrary.org/obo/TO_0000506" , "nitrogen recycling" , "nitrogen conservation" ,
 "http://purl.obolibrary.org/obo/TO_0000506" , "nitrogen recycling" , "NIRCYC" ,
 "http://purl.obolibrary.org/obo/TO_0000440" , "grain number per plant" , "GRNBPPT" ,
 "http://purl.obolibrary.org/obo/TO_0000131" , "leaf water potential" , "lwp" ,
 "http://purl.obolibrary.org/obo/TO_0000131" , "leaf water potential" , "LFWP" ,
 "http://purl.obolibrary.org/obo/TO_0000424" , "brown planthopper resistance" , "BPHRS" ,
 "http://purl.obolibrary.org/obo/TO_0000424" , "brown planthopper resistance" , "BPH" ,
 "http://purl.obolibrary.org/obo/TO_0000433" , "ear diameter" , "eard" ,
 "http://purl.obolibrary.org/obo/TO_0000433" , "ear diameter" , "EARDIA" ,
 "http://purl.obolibrary.org/obo/TO_0000021" , "copper sensitivity" , "CUSN" ,
 "http://purl.obolibrary.org/obo/TO_0000246" , "rice delphacid resistance" , "DELRS" ,
 "http://purl.obolibrary.org/obo/TO_0000246" , "rice delphacid resistance" , "RDel" ,
 "http://purl.obolibrary.org/obo/TO_0000563" , "spikelet length to width ratio" , "SPKLGWDRO" ,
 "http://purl.obolibrary.org/obo/TO_0000675" , "ferulic acid content" , "FERULICACIDCN" ,
 "http://purl.obolibrary.org/obo/TO_0000675" , "ferulic acid content" , "4-hydroxy-3-methoxycinnamic acid" ,
 "http://purl.obolibrary.org/obo/TO_0000932" , "mannose content" , "man content " ,
 "http://purl.obolibrary.org/obo/TO_0000412" , "setback viscosity" , "setback" ,
 "http://purl.obolibrary.org/obo/TO_0000412" , "setback viscosity" , "SETBK" ,
 "http://purl.obolibrary.org/obo/TO_0000412" , "setback viscosity" , "SETBKVIS" ,
 "http://purl.obolibrary.org/obo/TO_0002768" , "spikelet length" , "SPKLG" ,
 "http://purl.obolibrary.org/obo/TO_0000459" , "root epidermis cell length" , "RTEPCELLG" ,
 "http://purl.obolibrary.org/obo/TO_0002737" , "floret number per branch" , "FLNBPBR" ,
 "http://purl.obolibrary.org/obo/TO_0000341" , "plant genetic trait" , "obsolete trait term" ,
